Species,Body,Spine,Time_Bin,Col_ID,Workers,Presence,Col_Size
P_laevigata,1.843,1.3908,31,V,1,1,38
P_laevigata,1.843,1.3908,32,V,2,1,38
P_laevigata,1.843,1.3908,33,V,2,1,38
P_laevigata,1.843,1.3908,34,V,1,1,38
P_laevigata,1.843,1.3908,35,V,0,0,38
P_laevigata,1.843,1.3908,36,V,1,1,38
P_laevigata,1.843,1.3908,37,V,1,1,38
P_laevigata,1.843,1.3908,38,V,1,1,38
P_laevigata,1.843,1.3908,39,V,1,1,38
P_laevigata,1.843,1.3908,40,V,0,0,38
P_laevigata,1.843,1.3908,41,V,0,0,38
P_laevigata,1.843,1.3908,42,V,0,0,38
P_laevigata,1.843,1.3908,43,V,0,0,38
P_laevigata,1.843,1.3908,44,V,0,0,38
P_laevigata,1.843,1.3908,45,V,0,0,38
P_laevigata,1.843,1.3908,46,V,0,0,38
P_laevigata,1.843,1.3908,47,V,0,0,38
P_laevigata,1.843,1.3908,48,V,0,0,38
P_laevigata,1.843,1.3908,49,V,0,0,38
P_laevigata,1.843,1.3908,50,V,0,0,38
P_laevigata,1.843,1.3908,51,V,0,0,38
P_laevigata,1.843,1.3908,52,V,0,0,38
P_laevigata,1.843,1.3908,53,V,0,0,38
P_laevigata,1.843,1.3908,54,V,0,0,38
P_laevigata,1.843,1.3908,55,V,0,0,38
P_laevigata,1.843,1.3908,56,V,0,0,38
P_laevigata,1.843,1.3908,57,V,0,0,38
P_laevigata,1.843,1.3908,58,V,0,0,38
P_laevigata,1.843,1.3908,59,V,0,0,38
P_laevigata,1.843,1.3908,60,V,0,0,38
P_bicolor,1.946,1.441,1,W,0,0,37
P_bicolor,1.946,1.441,2,W,0,0,37
P_bicolor,1.946,1.441,3,W,0,0,37
P_bicolor,1.946,1.441,4,W,0,0,37
P_bicolor,1.946,1.441,5,W,0,0,37
P_bicolor,1.946,1.441,6,W,0,0,37
P_bicolor,1.946,1.441,7,W,0,0,37
P_bicolor,1.946,1.441,8,W,0,0,37
P_bicolor,1.946,1.441,9,W,0,0,37
P_bicolor,1.946,1.441,10,W,1,1,37
P_bicolor,1.946,1.441,11,W,1,1,37
P_bicolor,1.946,1.441,12,W,1,1,37
P_bicolor,1.946,1.441,13,W,2,1,37
P_bicolor,1.946,1.441,14,W,2,1,37
P_bicolor,1.946,1.441,15,W,1,1,37
P_bicolor,1.946,1.441,16,W,0,0,37
P_bicolor,1.946,1.441,17,W,1,1,37
P_bicolor,1.946,1.441,18,W,0,0,37
P_bicolor,1.946,1.441,19,W,1,1,37
P_bicolor,1.946,1.441,20,W,1,1,37
P_bicolor,1.946,1.441,21,W,1,1,37
P_bicolor,1.946,1.441,22,W,0,0,37
P_bicolor,1.946,1.441,23,W,1,1,37
P_bicolor,1.946,1.441,24,W,0,0,37
P_bicolor,1.946,1.441,25,W,1,1,37
P_bicolor,1.946,1.441,26,W,2,1,37
P_bicolor,1.946,1.441,27,W,2,1,37
P_bicolor,1.946,1.441,28,W,2,1,37
P_bicolor,1.946,1.441,29,W,2,1,37
P_bicolor,1.946,1.441,30,W,2,1,37
P_bicolor,1.946,1.441,31,W,0,0,37
P_bicolor,1.946,1.441,32,W,1,1,37
P_bicolor,1.946,1.441,33,W,2,1,37
P_bicolor,1.946,1.441,34,W,2,1,37
P_bicolor,1.946,1.441,35,W,3,1,37
P_bicolor,1.946,1.441,36,W,3,1,37
P_bicolor,1.946,1.441,37,W,3,1,37
P_bicolor,1.946,1.441,38,W,1,1,37
P_bicolor,1.946,1.441,39,W,2,1,37
P_bicolor,1.946,1.441,40,W,2,1,37
P_bicolor,1.946,1.441,41,W,3,1,37
P_bicolor,1.946,1.441,42,W,3,1,37
P_bicolor,1.946,1.441,43,W,2,1,37
P_bicolor,1.946,1.441,44,W,2,1,37
P_bicolor,1.946,1.441,45,W,3,1,37
P_bicolor,1.946,1.441,46,W,5,1,37
P_bicolor,1.946,1.441,47,W,3,1,37
P_bicolor,1.946,1.441,48,W,3,1,37
P_bicolor,1.946,1.441,49,W,2,1,37
P_bicolor,1.946,1.441,50,W,3,1,37
P_bicolor,1.946,1.441,51,W,4,1,37
P_bicolor,1.946,1.441,52,W,5,1,37
P_bicolor,1.946,1.441,53,W,3,1,37
P_bicolor,1.946,1.441,54,W,2,1,37
P_bicolor,1.946,1.441,55,W,3,1,37
P_bicolor,1.946,1.441,56,W,1,1,37
P_bicolor,1.946,1.441,57,W,2,1,37
P_bicolor,1.946,1.441,58,W,4,1,37
P_bicolor,1.946,1.441,59,W,3,1,37
P_bicolor,1.946,1.441,60,W,5,1,37
P_flavicornis,1.744,0.454,1,X,0,0,47
P_flavicornis,1.744,0.454,2,X,0,0,47
P_flavicornis,1.744,0.454,3,X,0,0,47
P_flavicornis,1.744,0.454,4,X,0,0,47
P_flavicornis,1.744,0.454,5,X,0,0,47
P_flavicornis,1.744,0.454,6,X,0,0,47
P_flavicornis,1.744,0.454,7,X,0,0,47
P_flavicornis,1.744,0.454,8,X,0,0,47
P_flavicornis,1.744,0.454,9,X,0,0,47
P_flavicornis,1.744,0.454,10,X,0,0,47
P_flavicornis,1.744,0.454,11,X,0,0,47
P_flavicornis,1.744,0.454,12,X,0,0,47
P_flavicornis,1.744,0.454,13,X,0,0,47
P_flavicornis,1.744,0.454,14,X,0,0,47
P_flavicornis,1.744,0.454,15,X,0,0,47
P_flavicornis,1.744,0.454,16,X,0,0,47
P_flavicornis,1.744,0.454,17,X,0,0,47
P_flavicornis,1.744,0.454,18,X,0,0,47
P_flavicornis,1.744,0.454,19,X,0,0,47
P_flavicornis,1.744,0.454,20,X,0,0,47
P_flavicornis,1.744,0.454,21,X,0,0,47
P_flavicornis,1.744,0.454,22,X,0,0,47
P_flavicornis,1.744,0.454,23,X,0,0,47
P_flavicornis,1.744,0.454,24,X,0,0,47
P_flavicornis,1.744,0.454,25,X,0,0,47
P_flavicornis,1.744,0.454,26,X,0,0,47
P_flavicornis,1.744,0.454,27,X,0,0,47
P_flavicornis,1.744,0.454,28,X,0,0,47
P_flavicornis,1.744,0.454,29,X,0,0,47
P_flavicornis,1.744,0.454,30,X,0,0,47
P_flavicornis,1.744,0.454,31,X,0,0,47
P_flavicornis,1.744,0.454,32,X,0,0,47
P_flavicornis,1.744,0.454,33,X,0,0,47
P_flavicornis,1.744,0.454,34,X,0,0,47
P_flavicornis,1.744,0.454,35,X,0,0,47
P_flavicornis,1.744,0.454,36,X,1,1,47
P_flavicornis,1.744,0.454,37,X,1,1,47
P_flavicornis,1.744,0.454,38,X,1,1,47
P_flavicornis,1.744,0.454,39,X,2,1,47
P_flavicornis,1.744,0.454,40,X,1,1,47
P_flavicornis,1.744,0.454,41,X,0,0,47
P_flavicornis,1.744,0.454,42,X,0,0,47
P_flavicornis,1.744,0.454,43,X,0,0,47
P_flavicornis,1.744,0.454,44,X,0,0,47
P_flavicornis,1.744,0.454,45,X,0,0,47
P_flavicornis,1.744,0.454,46,X,0,0,47
P_flavicornis,1.744,0.454,47,X,1,1,47
P_flavicornis,1.744,0.454,48,X,1,1,47
P_flavicornis,1.744,0.454,49,X,1,1,47
P_flavicornis,1.744,0.454,50,X,1,1,47
P_flavicornis,1.744,0.454,51,X,1,1,47
P_flavicornis,1.744,0.454,52,X,1,1,47
P_flavicornis,1.744,0.454,53,X,0,0,47
P_flavicornis,1.744,0.454,54,X,0,0,47
P_flavicornis,1.744,0.454,55,X,0,0,47
P_flavicornis,1.744,0.454,56,X,0,0,47
P_flavicornis,1.744,0.454,57,X,0,0,47
P_flavicornis,1.744,0.454,58,X,0,0,47
P_flavicornis,1.744,0.454,59,X,0,0,47
P_flavicornis,1.744,0.454,60,X,0,0,47
P_bicolor,1.946,1.441,1,Y,1,1,111
P_bicolor,1.946,1.441,2,Y,2,1,111
P_bicolor,1.946,1.441,3,Y,4,1,111
P_bicolor,1.946,1.441,4,Y,5,1,111
P_bicolor,1.946,1.441,5,Y,5,1,111
P_bicolor,1.946,1.441,6,Y,4,1,111
P_bicolor,1.946,1.441,7,Y,3,1,111
P_bicolor,1.946,1.441,8,Y,3,1,111
P_bicolor,1.946,1.441,9,Y,4,1,111
P_bicolor,1.946,1.441,10,Y,4,1,111
P_bicolor,1.946,1.441,11,Y,5,1,111
P_bicolor,1.946,1.441,12,Y,6,1,111
P_bicolor,1.946,1.441,13,Y,5,1,111
P_bicolor,1.946,1.441,14,Y,5,1,111
P_bicolor,1.946,1.441,15,Y,6,1,111
P_bicolor,1.946,1.441,16,Y,6,1,111
P_bicolor,1.946,1.441,17,Y,6,1,111
P_bicolor,1.946,1.441,18,Y,8,1,111
P_bicolor,1.946,1.441,19,Y,9,1,111
P_bicolor,1.946,1.441,20,Y,10,1,111
P_bicolor,1.946,1.441,21,Y,10,1,111
P_bicolor,1.946,1.441,22,Y,10,1,111
P_bicolor,1.946,1.441,23,Y,10,1,111
P_bicolor,1.946,1.441,24,Y,8,1,111
P_bicolor,1.946,1.441,25,Y,7,1,111
P_bicolor,1.946,1.441,26,Y,5,1,111
P_bicolor,1.946,1.441,27,Y,5,1,111
P_bicolor,1.946,1.441,28,Y,4,1,111
P_bicolor,1.946,1.441,29,Y,4,1,111
P_bicolor,1.946,1.441,30,Y,4,1,111
P_bicolor,1.946,1.441,31,Y,4,1,111
P_bicolor,1.946,1.441,32,Y,4,1,111
P_bicolor,1.946,1.441,33,Y,6,1,111
P_bicolor,1.946,1.441,34,Y,8,1,111
P_bicolor,1.946,1.441,35,Y,8,1,111
P_bicolor,1.946,1.441,36,Y,6,1,111
P_bicolor,1.946,1.441,37,Y,7,1,111
P_bicolor,1.946,1.441,38,Y,8,1,111
P_bicolor,1.946,1.441,39,Y,6,1,111
P_bicolor,1.946,1.441,40,Y,6,1,111
P_bicolor,1.946,1.441,41,Y,5,1,111
P_bicolor,1.946,1.441,42,Y,5,1,111
P_bicolor,1.946,1.441,43,Y,5,1,111
P_bicolor,1.946,1.441,44,Y,6,1,111
P_bicolor,1.946,1.441,45,Y,8,1,111
P_bicolor,1.946,1.441,46,Y,6,1,111
P_bicolor,1.946,1.441,47,Y,5,1,111
P_bicolor,1.946,1.441,48,Y,7,1,111
P_bicolor,1.946,1.441,49,Y,7,1,111
P_bicolor,1.946,1.441,50,Y,9,1,111
P_bicolor,1.946,1.441,51,Y,8,1,111
P_bicolor,1.946,1.441,52,Y,9,1,111
P_bicolor,1.946,1.441,53,Y,9,1,111
P_bicolor,1.946,1.441,54,Y,9,1,111
P_bicolor,1.946,1.441,55,Y,10,1,111
P_bicolor,1.946,1.441,56,Y,13,1,111
P_bicolor,1.946,1.441,57,Y,9,1,111
P_bicolor,1.946,1.441,58,Y,6,1,111
P_bicolor,1.946,1.441,59,Y,6,1,111
P_bicolor,1.946,1.441,60,Y,6,1,111
P_furcata,1.851,2.684,1,Z,0,0,473
P_furcata,1.851,2.684,2,Z,0,0,473
P_furcata,1.851,2.684,3,Z,1,1,473
P_furcata,1.851,2.684,4,Z,1,1,473
P_furcata,1.851,2.684,5,Z,2,1,473
P_furcata,1.851,2.684,6,Z,2,1,473
P_furcata,1.851,2.684,7,Z,2,1,473
P_furcata,1.851,2.684,8,Z,2,1,473
P_furcata,1.851,2.684,9,Z,2,1,473
P_furcata,1.851,2.684,10,Z,2,1,473
P_furcata,1.851,2.684,11,Z,2,1,473
P_furcata,1.851,2.684,12,Z,2,1,473
P_furcata,1.851,2.684,13,Z,2,1,473
P_furcata,1.851,2.684,14,Z,2,1,473
P_furcata,1.851,2.684,15,Z,2,1,473
P_furcata,1.851,2.684,16,Z,1,1,473
P_furcata,1.851,2.684,17,Z,1,1,473
P_furcata,1.851,2.684,18,Z,1,1,473
P_furcata,1.851,2.684,19,Z,1,1,473
P_furcata,1.851,2.684,20,Z,1,1,473
P_furcata,1.851,2.684,21,Z,1,1,473
P_furcata,1.851,2.684,22,Z,1,1,473
P_furcata,1.851,2.684,23,Z,1,1,473
P_furcata,1.851,2.684,24,Z,0,0,473
P_furcata,1.851,2.684,25,Z,0,0,473
P_furcata,1.851,2.684,26,Z,0,0,473
P_furcata,1.851,2.684,27,Z,1,1,473
P_furcata,1.851,2.684,28,Z,0,0,473
P_furcata,1.851,2.684,29,Z,0,0,473
P_furcata,1.851,2.684,30,Z,0,0,473
P_furcata,1.851,2.684,31,Z,0,0,473
P_furcata,1.851,2.684,32,Z,1,1,473
P_furcata,1.851,2.684,33,Z,0,0,473
P_furcata,1.851,2.684,34,Z,1,1,473
P_furcata,1.851,2.684,35,Z,2,1,473
P_furcata,1.851,2.684,36,Z,2,1,473
P_furcata,1.851,2.684,37,Z,2,1,473
P_furcata,1.851,2.684,38,Z,2,1,473
P_furcata,1.851,2.684,39,Z,2,1,473
P_furcata,1.851,2.684,40,Z,2,1,473
P_furcata,1.851,2.684,41,Z,2,1,473
P_furcata,1.851,2.684,42,Z,0,0,473
P_furcata,1.851,2.684,43,Z,0,0,473
P_furcata,1.851,2.684,44,Z,1,1,473
P_furcata,1.851,2.684,45,Z,0,0,473
P_furcata,1.851,2.684,46,Z,1,1,473
P_furcata,1.851,2.684,47,Z,0,0,473
P_furcata,1.851,2.684,48,Z,1,1,473
P_furcata,1.851,2.684,49,Z,1,1,473
P_furcata,1.851,2.684,50,Z,2,1,473
P_furcata,1.851,2.684,51,Z,4,1,473
P_furcata,1.851,2.684,52,Z,4,1,473
P_furcata,1.851,2.684,53,Z,4,1,473
P_furcata,1.851,2.684,54,Z,4,1,473
P_furcata,1.851,2.684,55,Z,3,1,473
P_furcata,1.851,2.684,56,Z,3,1,473
P_furcata,1.851,2.684,57,Z,4,1,473
P_furcata,1.851,2.684,58,Z,3,1,473
P_furcata,1.851,2.684,59,Z,3,1,473
P_furcata,1.851,2.684,60,Z,3,1,473
P_flavicornis,1.744,0.454,1,AA,0,0,15
P_flavicornis,1.744,0.454,2,AA,0,0,15
P_flavicornis,1.744,0.454,3,AA,0,0,15
P_flavicornis,1.744,0.454,4,AA,0,0,15
P_flavicornis,1.744,0.454,5,AA,0,0,15
P_flavicornis,1.744,0.454,6,AA,0,0,15
P_flavicornis,1.744,0.454,7,AA,0,0,15
P_flavicornis,1.744,0.454,8,AA,0,0,15
P_flavicornis,1.744,0.454,9,AA,0,0,15
P_flavicornis,1.744,0.454,10,AA,0,0,15
P_flavicornis,1.744,0.454,11,AA,0,0,15
P_flavicornis,1.744,0.454,12,AA,0,0,15
P_flavicornis,1.744,0.454,13,AA,0,0,15
P_flavicornis,1.744,0.454,14,AA,0,0,15
P_flavicornis,1.744,0.454,15,AA,0,0,15
P_flavicornis,1.744,0.454,16,AA,0,0,15
P_flavicornis,1.744,0.454,17,AA,0,0,15
P_flavicornis,1.744,0.454,18,AA,0,0,15
P_flavicornis,1.744,0.454,19,AA,0,0,15
P_flavicornis,1.744,0.454,20,AA,0,0,15
P_flavicornis,1.744,0.454,21,AA,0,0,15
P_flavicornis,1.744,0.454,22,AA,0,0,15
P_flavicornis,1.744,0.454,23,AA,0,0,15
P_flavicornis,1.744,0.454,24,AA,0,0,15
P_flavicornis,1.744,0.454,25,AA,0,0,15
P_flavicornis,1.744,0.454,26,AA,0,0,15
P_flavicornis,1.744,0.454,27,AA,0,0,15
P_flavicornis,1.744,0.454,28,AA,0,0,15
P_flavicornis,1.744,0.454,29,AA,0,0,15
P_flavicornis,1.744,0.454,30,AA,0,0,15
P_flavicornis,1.744,0.454,31,AA,0,0,15
P_flavicornis,1.744,0.454,32,AA,0,0,15
P_flavicornis,1.744,0.454,33,AA,0,0,15
P_flavicornis,1.744,0.454,34,AA,0,0,15
P_flavicornis,1.744,0.454,35,AA,0,0,15
P_flavicornis,1.744,0.454,36,AA,0,0,15
P_flavicornis,1.744,0.454,37,AA,0,0,15
P_flavicornis,1.744,0.454,38,AA,0,0,15
P_flavicornis,1.744,0.454,39,AA,0,0,15
P_flavicornis,1.744,0.454,40,AA,0,0,15
P_flavicornis,1.744,0.454,41,AA,0,0,15
P_flavicornis,1.744,0.454,42,AA,0,0,15
P_flavicornis,1.744,0.454,43,AA,0,0,15
P_flavicornis,1.744,0.454,44,AA,0,0,15
P_flavicornis,1.744,0.454,45,AA,0,0,15
P_flavicornis,1.744,0.454,46,AA,0,0,15
P_flavicornis,1.744,0.454,47,AA,0,0,15
P_flavicornis,1.744,0.454,48,AA,0,0,15
P_flavicornis,1.744,0.454,49,AA,0,0,15
P_flavicornis,1.744,0.454,50,AA,0,0,15
P_flavicornis,1.744,0.454,51,AA,0,0,15
P_flavicornis,1.744,0.454,52,AA,0,0,15
P_flavicornis,1.744,0.454,53,AA,0,0,15
P_flavicornis,1.744,0.454,54,AA,0,0,15
P_flavicornis,1.744,0.454,55,AA,0,0,15
P_flavicornis,1.744,0.454,56,AA,0,0,15
P_flavicornis,1.744,0.454,57,AA,0,0,15
P_flavicornis,1.744,0.454,58,AA,0,0,15
P_flavicornis,1.744,0.454,59,AA,0,0,15
P_flavicornis,1.744,0.454,60,AA,0,0,15
P_flavicornis,1.744,0.454,1,BB,0,0,17
P_flavicornis,1.744,0.454,2,BB,0,0,17
P_flavicornis,1.744,0.454,3,BB,0,0,17
P_flavicornis,1.744,0.454,4,BB,0,0,17
P_flavicornis,1.744,0.454,5,BB,0,0,17
P_flavicornis,1.744,0.454,6,BB,0,0,17
P_flavicornis,1.744,0.454,7,BB,0,0,17
P_flavicornis,1.744,0.454,8,BB,0,0,17
P_flavicornis,1.744,0.454,9,BB,0,0,17
P_flavicornis,1.744,0.454,10,BB,0,0,17
P_flavicornis,1.744,0.454,11,BB,0,0,17
P_flavicornis,1.744,0.454,12,BB,0,0,17
P_flavicornis,1.744,0.454,13,BB,0,0,17
P_flavicornis,1.744,0.454,14,BB,0,0,17
P_flavicornis,1.744,0.454,15,BB,0,0,17
P_flavicornis,1.744,0.454,16,BB,0,0,17
P_flavicornis,1.744,0.454,17,BB,0,0,17
P_flavicornis,1.744,0.454,18,BB,0,0,17
P_flavicornis,1.744,0.454,19,BB,0,0,17
P_flavicornis,1.744,0.454,20,BB,0,0,17
P_flavicornis,1.744,0.454,21,BB,0,0,17
P_flavicornis,1.744,0.454,22,BB,0,0,17
P_flavicornis,1.744,0.454,23,BB,0,0,17
P_flavicornis,1.744,0.454,24,BB,0,0,17
P_flavicornis,1.744,0.454,25,BB,0,0,17
P_flavicornis,1.744,0.454,26,BB,0,0,17
P_flavicornis,1.744,0.454,27,BB,0,0,17
P_flavicornis,1.744,0.454,28,BB,0,0,17
P_flavicornis,1.744,0.454,29,BB,0,0,17
P_flavicornis,1.744,0.454,30,BB,0,0,17
P_flavicornis,1.744,0.454,31,BB,0,0,17
P_flavicornis,1.744,0.454,32,BB,0,0,17
P_flavicornis,1.744,0.454,33,BB,0,0,17
P_flavicornis,1.744,0.454,34,BB,0,0,17
P_flavicornis,1.744,0.454,35,BB,0,0,17
P_flavicornis,1.744,0.454,36,BB,0,0,17
P_flavicornis,1.744,0.454,37,BB,0,0,17
P_flavicornis,1.744,0.454,38,BB,0,0,17
P_flavicornis,1.744,0.454,39,BB,0,0,17
P_flavicornis,1.744,0.454,40,BB,0,0,17
P_flavicornis,1.744,0.454,41,BB,0,0,17
P_flavicornis,1.744,0.454,42,BB,0,0,17
P_flavicornis,1.744,0.454,43,BB,0,0,17
P_flavicornis,1.744,0.454,44,BB,0,0,17
P_flavicornis,1.744,0.454,45,BB,0,0,17
P_flavicornis,1.744,0.454,46,BB,0,0,17
P_flavicornis,1.744,0.454,47,BB,0,0,17
P_flavicornis,1.744,0.454,48,BB,0,0,17
P_flavicornis,1.744,0.454,49,BB,0,0,17
P_flavicornis,1.744,0.454,50,BB,0,0,17
P_flavicornis,1.744,0.454,51,BB,0,0,17
P_flavicornis,1.744,0.454,52,BB,0,0,17
P_flavicornis,1.744,0.454,53,BB,0,0,17
P_flavicornis,1.744,0.454,54,BB,0,0,17
P_flavicornis,1.744,0.454,55,BB,0,0,17
P_flavicornis,1.744,0.454,56,BB,0,0,17
P_flavicornis,1.744,0.454,57,BB,0,0,17
P_flavicornis,1.744,0.454,58,BB,0,0,17
P_flavicornis,1.744,0.454,59,BB,0,0,17
P_flavicornis,1.744,0.454,60,BB,0,0,17
P_flavicornis,1.744,0.454,1,CC,0,0,24
P_flavicornis,1.744,0.454,2,CC,0,0,24
P_flavicornis,1.744,0.454,3,CC,0,0,24
P_flavicornis,1.744,0.454,4,CC,0,0,24
P_flavicornis,1.744,0.454,5,CC,0,0,24
P_flavicornis,1.744,0.454,6,CC,0,0,24
P_flavicornis,1.744,0.454,7,CC,0,0,24
P_flavicornis,1.744,0.454,8,CC,0,0,24
P_flavicornis,1.744,0.454,9,CC,0,0,24
P_flavicornis,1.744,0.454,10,CC,0,0,24
P_flavicornis,1.744,0.454,11,CC,0,0,24
P_flavicornis,1.744,0.454,12,CC,0,0,24
P_flavicornis,1.744,0.454,13,CC,0,0,24
P_flavicornis,1.744,0.454,14,CC,0,0,24
P_flavicornis,1.744,0.454,15,CC,0,0,24
P_flavicornis,1.744,0.454,16,CC,0,0,24
P_flavicornis,1.744,0.454,17,CC,0,0,24
P_flavicornis,1.744,0.454,18,CC,0,0,24
P_flavicornis,1.744,0.454,19,CC,0,0,24
P_flavicornis,1.744,0.454,20,CC,0,0,24
P_flavicornis,1.744,0.454,21,CC,0,0,24
P_flavicornis,1.744,0.454,22,CC,0,0,24
P_flavicornis,1.744,0.454,23,CC,0,0,24
P_flavicornis,1.744,0.454,24,CC,0,0,24
P_flavicornis,1.744,0.454,25,CC,0,0,24
P_flavicornis,1.744,0.454,26,CC,0,0,24
P_flavicornis,1.744,0.454,27,CC,0,0,24
P_flavicornis,1.744,0.454,28,CC,0,0,24
P_flavicornis,1.744,0.454,29,CC,0,0,24
P_flavicornis,1.744,0.454,30,CC,0,0,24
P_flavicornis,1.744,0.454,31,CC,0,0,24
P_flavicornis,1.744,0.454,32,CC,0,0,24
P_flavicornis,1.744,0.454,33,CC,0,0,24
P_flavicornis,1.744,0.454,34,CC,0,0,24
P_flavicornis,1.744,0.454,35,CC,0,0,24
P_flavicornis,1.744,0.454,36,CC,0,0,24
P_flavicornis,1.744,0.454,37,CC,0,0,24
P_flavicornis,1.744,0.454,38,CC,0,0,24
P_flavicornis,1.744,0.454,39,CC,0,0,24
P_flavicornis,1.744,0.454,40,CC,0,0,24
P_flavicornis,1.744,0.454,41,CC,0,0,24
P_flavicornis,1.744,0.454,42,CC,0,0,24
P_flavicornis,1.744,0.454,43,CC,0,0,24
P_flavicornis,1.744,0.454,44,CC,0,0,24
P_flavicornis,1.744,0.454,45,CC,0,0,24
P_flavicornis,1.744,0.454,46,CC,0,0,24
P_flavicornis,1.744,0.454,47,CC,0,0,24
P_flavicornis,1.744,0.454,48,CC,0,0,24
P_flavicornis,1.744,0.454,49,CC,0,0,24
P_flavicornis,1.744,0.454,50,CC,0,0,24
P_flavicornis,1.744,0.454,51,CC,0,0,24
P_flavicornis,1.744,0.454,52,CC,0,0,24
P_flavicornis,1.744,0.454,53,CC,0,0,24
P_flavicornis,1.744,0.454,54,CC,0,0,24
P_flavicornis,1.744,0.454,55,CC,0,0,24
P_flavicornis,1.744,0.454,56,CC,0,0,24
P_flavicornis,1.744,0.454,57,CC,0,0,24
P_flavicornis,1.744,0.454,58,CC,0,0,24
P_flavicornis,1.744,0.454,59,CC,0,0,24
P_flavicornis,1.744,0.454,60,CC,0,0,24
P_leviuscula,2.1,0.2,1,DD,0,0,6
P_leviuscula,2.1,0.2,2,DD,0,0,6
P_leviuscula,2.1,0.2,3,DD,0,0,6
P_leviuscula,2.1,0.2,4,DD,0,0,6
P_leviuscula,2.1,0.2,5,DD,0,0,6
P_leviuscula,2.1,0.2,6,DD,0,0,6
P_leviuscula,2.1,0.2,7,DD,0,0,6
P_leviuscula,2.1,0.2,8,DD,0,0,6
P_leviuscula,2.1,0.2,9,DD,0,0,6
P_leviuscula,2.1,0.2,10,DD,0,0,6
P_leviuscula,2.1,0.2,11,DD,0,0,6
P_leviuscula,2.1,0.2,12,DD,0,0,6
P_leviuscula,2.1,0.2,13,DD,0,0,6
P_leviuscula,2.1,0.2,14,DD,0,0,6
P_leviuscula,2.1,0.2,15,DD,0,0,6
P_leviuscula,2.1,0.2,16,DD,0,0,6
P_leviuscula,2.1,0.2,17,DD,0,0,6
P_leviuscula,2.1,0.2,18,DD,0,0,6
P_leviuscula,2.1,0.2,19,DD,0,0,6
P_leviuscula,2.1,0.2,20,DD,0,0,6
P_leviuscula,2.1,0.2,21,DD,0,0,6
P_leviuscula,2.1,0.2,22,DD,0,0,6
P_leviuscula,2.1,0.2,23,DD,0,0,6
P_leviuscula,2.1,0.2,24,DD,0,0,6
P_leviuscula,2.1,0.2,25,DD,0,0,6
P_leviuscula,2.1,0.2,26,DD,0,0,6
P_leviuscula,2.1,0.2,27,DD,0,0,6
P_leviuscula,2.1,0.2,28,DD,0,0,6
P_leviuscula,2.1,0.2,29,DD,0,0,6
P_leviuscula,2.1,0.2,30,DD,0,0,6
P_leviuscula,2.1,0.2,31,DD,1,1,6
P_leviuscula,2.1,0.2,32,DD,1,1,6
P_leviuscula,2.1,0.2,33,DD,1,1,6
P_leviuscula,2.1,0.2,34,DD,1,1,6
P_leviuscula,2.1,0.2,35,DD,1,1,6
P_leviuscula,2.1,0.2,36,DD,1,1,6
P_leviuscula,2.1,0.2,37,DD,1,1,6
P_leviuscula,2.1,0.2,38,DD,1,1,6
P_leviuscula,2.1,0.2,39,DD,1,1,6
P_leviuscula,2.1,0.2,40,DD,1,1,6
P_leviuscula,2.1,0.2,41,DD,1,1,6
P_leviuscula,2.1,0.2,42,DD,1,1,6
P_leviuscula,2.1,0.2,43,DD,1,1,6
P_leviuscula,2.1,0.2,44,DD,1,1,6
P_leviuscula,2.1,0.2,45,DD,1,1,6
P_leviuscula,2.1,0.2,46,DD,1,1,6
P_leviuscula,2.1,0.2,47,DD,1,1,6
P_leviuscula,2.1,0.2,48,DD,1,1,6
P_leviuscula,2.1,0.2,49,DD,1,1,6
P_leviuscula,2.1,0.2,50,DD,1,1,6
P_leviuscula,2.1,0.2,51,DD,1,1,6
P_leviuscula,2.1,0.2,52,DD,1,1,6
P_leviuscula,2.1,0.2,53,DD,1,1,6
P_leviuscula,2.1,0.2,54,DD,1,1,6
P_leviuscula,2.1,0.2,55,DD,1,1,6
P_leviuscula,2.1,0.2,56,DD,1,1,6
P_leviuscula,2.1,0.2,57,DD,1,1,6
P_leviuscula,2.1,0.2,58,DD,1,1,6
P_leviuscula,2.1,0.2,59,DD,1,1,6
P_leviuscula,2.1,0.2,60,DD,1,1,6
P_flavicornis,1.744,0.454,1,EE,0,0,92
P_flavicornis,1.744,0.454,2,EE,0,0,92
P_flavicornis,1.744,0.454,3,EE,0,0,92
P_flavicornis,1.744,0.454,4,EE,0,0,92
P_flavicornis,1.744,0.454,5,EE,0,0,92
P_flavicornis,1.744,0.454,6,EE,0,0,92
P_flavicornis,1.744,0.454,7,EE,0,0,92
P_flavicornis,1.744,0.454,8,EE,0,0,92
P_flavicornis,1.744,0.454,9,EE,0,0,92
P_flavicornis,1.744,0.454,10,EE,0,0,92
P_flavicornis,1.744,0.454,11,EE,0,0,92
P_flavicornis,1.744,0.454,12,EE,0,0,92
P_flavicornis,1.744,0.454,13,EE,0,0,92
P_flavicornis,1.744,0.454,14,EE,0,0,92
P_flavicornis,1.744,0.454,15,EE,0,0,92
P_flavicornis,1.744,0.454,16,EE,0,0,92
P_flavicornis,1.744,0.454,17,EE,0,0,92
P_flavicornis,1.744,0.454,18,EE,0,0,92
P_flavicornis,1.744,0.454,19,EE,0,0,92
P_flavicornis,1.744,0.454,20,EE,0,0,92
P_flavicornis,1.744,0.454,21,EE,0,0,92
