Species,Body,Spine,Time_Bin,Col_ID,Workers,Presence,Col_Size
P_flavicornis,1.744,0.454,4,W,0,0,71
P_flavicornis,1.744,0.454,5,W,0,0,71
P_flavicornis,1.744,0.454,6,W,0,0,71
P_flavicornis,1.744,0.454,7,W,0,0,71
P_flavicornis,1.744,0.454,8,W,0,0,71
P_flavicornis,1.744,0.454,9,W,0,0,71
P_flavicornis,1.744,0.454,10,W,0,0,71
P_flavicornis,1.744,0.454,11,W,0,0,71
P_flavicornis,1.744,0.454,12,W,0,0,71
P_flavicornis,1.744,0.454,13,W,0,0,71
P_flavicornis,1.744,0.454,14,W,0,0,71
P_flavicornis,1.744,0.454,15,W,0,0,71
P_flavicornis,1.744,0.454,16,W,0,0,71
P_flavicornis,1.744,0.454,17,W,0,0,71
P_flavicornis,1.744,0.454,18,W,0,0,71
P_flavicornis,1.744,0.454,19,W,0,0,71
P_flavicornis,1.744,0.454,20,W,0,0,71
P_flavicornis,1.744,0.454,21,W,0,0,71
P_flavicornis,1.744,0.454,22,W,0,0,71
P_flavicornis,1.744,0.454,23,W,0,0,71
P_flavicornis,1.744,0.454,24,W,0,0,71
P_flavicornis,1.744,0.454,25,W,0,0,71
P_flavicornis,1.744,0.454,26,W,0,0,71
P_flavicornis,1.744,0.454,27,W,0,0,71
P_flavicornis,1.744,0.454,28,W,0,0,71
P_flavicornis,1.744,0.454,29,W,0,0,71
P_flavicornis,1.744,0.454,30,W,0,0,71
P_flavicornis,1.744,0.454,31,W,0,0,71
P_flavicornis,1.744,0.454,32,W,0,0,71
P_flavicornis,1.744,0.454,33,W,0,0,71
P_flavicornis,1.744,0.454,34,W,0,0,71
P_flavicornis,1.744,0.454,35,W,0,0,71
P_flavicornis,1.744,0.454,36,W,0,0,71
P_flavicornis,1.744,0.454,37,W,0,0,71
P_flavicornis,1.744,0.454,38,W,0,0,71
P_flavicornis,1.744,0.454,39,W,0,0,71
P_flavicornis,1.744,0.454,40,W,0,0,71
P_flavicornis,1.744,0.454,41,W,0,0,71
P_flavicornis,1.744,0.454,42,W,0,0,71
P_flavicornis,1.744,0.454,43,W,0,0,71
P_flavicornis,1.744,0.454,44,W,0,0,71
P_flavicornis,1.744,0.454,45,W,0,0,71
P_flavicornis,1.744,0.454,46,W,0,0,71
P_flavicornis,1.744,0.454,47,W,0,0,71
P_flavicornis,1.744,0.454,48,W,0,0,71
P_flavicornis,1.744,0.454,49,W,0,0,71
P_flavicornis,1.744,0.454,50,W,0,0,71
P_flavicornis,1.744,0.454,51,W,0,0,71
P_flavicornis,1.744,0.454,52,W,0,0,71
P_flavicornis,1.744,0.454,53,W,0,0,71
P_flavicornis,1.744,0.454,54,W,0,0,71
P_flavicornis,1.744,0.454,55,W,0,0,71
P_flavicornis,1.744,0.454,56,W,0,0,71
P_flavicornis,1.744,0.454,57,W,0,0,71
P_flavicornis,1.744,0.454,58,W,0,0,71
P_flavicornis,1.744,0.454,59,W,0,0,71
P_flavicornis,1.744,0.454,60,W,0,0,71
P_flavicornis,1.744,0.454,1,X,0,0,18
P_flavicornis,1.744,0.454,2,X,0,0,18
P_flavicornis,1.744,0.454,3,X,0,0,18
P_flavicornis,1.744,0.454,4,X,0,0,18
P_flavicornis,1.744,0.454,5,X,0,0,18
P_flavicornis,1.744,0.454,6,X,0,0,18
P_flavicornis,1.744,0.454,7,X,0,0,18
P_flavicornis,1.744,0.454,8,X,0,0,18
P_flavicornis,1.744,0.454,9,X,0,0,18
P_flavicornis,1.744,0.454,10,X,0,0,18
P_flavicornis,1.744,0.454,11,X,0,0,18
P_flavicornis,1.744,0.454,12,X,0,0,18
P_flavicornis,1.744,0.454,13,X,0,0,18
P_flavicornis,1.744,0.454,14,X,0,0,18
P_flavicornis,1.744,0.454,15,X,0,0,18
P_flavicornis,1.744,0.454,16,X,0,0,18
P_flavicornis,1.744,0.454,17,X,0,0,18
P_flavicornis,1.744,0.454,18,X,0,0,18
P_flavicornis,1.744,0.454,19,X,0,0,18
P_flavicornis,1.744,0.454,20,X,0,0,18
P_flavicornis,1.744,0.454,21,X,0,0,18
P_flavicornis,1.744,0.454,22,X,0,0,18
P_flavicornis,1.744,0.454,23,X,0,0,18
P_flavicornis,1.744,0.454,24,X,0,0,18
P_flavicornis,1.744,0.454,25,X,0,0,18
P_flavicornis,1.744,0.454,26,X,0,0,18
P_flavicornis,1.744,0.454,27,X,0,0,18
P_flavicornis,1.744,0.454,28,X,0,0,18
P_flavicornis,1.744,0.454,29,X,0,0,18
P_flavicornis,1.744,0.454,30,X,0,0,18
P_flavicornis,1.744,0.454,31,X,0,0,18
P_flavicornis,1.744,0.454,32,X,0,0,18
P_flavicornis,1.744,0.454,33,X,0,0,18
P_flavicornis,1.744,0.454,34,X,0,0,18
P_flavicornis,1.744,0.454,35,X,0,0,18
P_flavicornis,1.744,0.454,36,X,0,0,18
P_flavicornis,1.744,0.454,37,X,0,0,18
P_flavicornis,1.744,0.454,38,X,0,0,18
P_flavicornis,1.744,0.454,39,X,0,0,18
P_flavicornis,1.744,0.454,40,X,0,0,18
P_flavicornis,1.744,0.454,41,X,0,0,18
P_flavicornis,1.744,0.454,42,X,0,0,18
P_flavicornis,1.744,0.454,43,X,0,0,18
P_flavicornis,1.744,0.454,44,X,0,0,18
P_flavicornis,1.744,0.454,45,X,0,0,18
P_flavicornis,1.744,0.454,46,X,0,0,18
P_flavicornis,1.744,0.454,47,X,0,0,18
P_flavicornis,1.744,0.454,48,X,0,0,18
P_flavicornis,1.744,0.454,49,X,0,0,18
P_flavicornis,1.744,0.454,50,X,0,0,18
P_flavicornis,1.744,0.454,51,X,0,0,18
P_flavicornis,1.744,0.454,52,X,0,0,18
P_flavicornis,1.744,0.454,53,X,0,0,18
P_flavicornis,1.744,0.454,54,X,0,0,18
P_flavicornis,1.744,0.454,55,X,0,0,18
P_flavicornis,1.744,0.454,56,X,0,0,18
P_flavicornis,1.744,0.454,57,X,0,0,18
P_flavicornis,1.744,0.454,58,X,0,0,18
P_flavicornis,1.744,0.454,59,X,0,0,18
P_flavicornis,1.744,0.454,60,X,0,0,18
P_laevigata,1.843,1.3908,1,Y,0,0,38
P_laevigata,1.843,1.3908,2,Y,0,0,38
P_laevigata,1.843,1.3908,3,Y,0,0,38
P_laevigata,1.843,1.3908,4,Y,0,0,38
P_laevigata,1.843,1.3908,5,Y,0,0,38
P_laevigata,1.843,1.3908,6,Y,0,0,38
P_laevigata,1.843,1.3908,7,Y,0,0,38
P_laevigata,1.843,1.3908,8,Y,0,0,38
P_laevigata,1.843,1.3908,9,Y,0,0,38
P_laevigata,1.843,1.3908,10,Y,0,0,38
P_laevigata,1.843,1.3908,11,Y,0,0,38
P_laevigata,1.843,1.3908,12,Y,0,0,38
P_laevigata,1.843,1.3908,13,Y,0,0,38
P_laevigata,1.843,1.3908,14,Y,0,0,38
P_laevigata,1.843,1.3908,15,Y,1,1,38
P_laevigata,1.843,1.3908,16,Y,1,1,38
P_laevigata,1.843,1.3908,17,Y,2,1,38
P_laevigata,1.843,1.3908,18,Y,2,1,38
P_laevigata,1.843,1.3908,19,Y,3,1,38
P_laevigata,1.843,1.3908,20,Y,3,1,38
P_laevigata,1.843,1.3908,21,Y,3,1,38
P_laevigata,1.843,1.3908,22,Y,2,1,38
P_laevigata,1.843,1.3908,23,Y,2,1,38
P_laevigata,1.843,1.3908,24,Y,2,1,38
P_laevigata,1.843,1.3908,25,Y,1,1,38
P_laevigata,1.843,1.3908,26,Y,1,1,38
P_laevigata,1.843,1.3908,27,Y,0,0,38
P_laevigata,1.843,1.3908,28,Y,0,0,38
P_laevigata,1.843,1.3908,29,Y,0,0,38
P_laevigata,1.843,1.3908,30,Y,1,1,38
P_laevigata,1.843,1.3908,31,Y,1,1,38
P_laevigata,1.843,1.3908,32,Y,2,1,38
P_laevigata,1.843,1.3908,33,Y,2,1,38
P_laevigata,1.843,1.3908,34,Y,1,1,38
P_laevigata,1.843,1.3908,35,Y,0,0,38
P_laevigata,1.843,1.3908,36,Y,1,1,38
P_laevigata,1.843,1.3908,37,Y,1,1,38
P_laevigata,1.843,1.3908,38,Y,1,1,38
P_laevigata,1.843,1.3908,39,Y,1,1,38
P_laevigata,1.843,1.3908,40,Y,0,0,38
P_laevigata,1.843,1.3908,41,Y,0,0,38
P_laevigata,1.843,1.3908,42,Y,0,0,38
P_laevigata,1.843,1.3908,43,Y,0,0,38
P_laevigata,1.843,1.3908,44,Y,0,0,38
P_laevigata,1.843,1.3908,45,Y,0,0,38
P_laevigata,1.843,1.3908,46,Y,0,0,38
P_laevigata,1.843,1.3908,47,Y,0,0,38
P_laevigata,1.843,1.3908,48,Y,0,0,38
P_laevigata,1.843,1.3908,49,Y,0,0,38
P_laevigata,1.843,1.3908,50,Y,0,0,38
P_laevigata,1.843,1.3908,51,Y,0,0,38
P_laevigata,1.843,1.3908,52,Y,0,0,38
P_laevigata,1.843,1.3908,53,Y,0,0,38
P_laevigata,1.843,1.3908,54,Y,0,0,38
P_laevigata,1.843,1.3908,55,Y,0,0,38
P_laevigata,1.843,1.3908,56,Y,0,0,38
P_laevigata,1.843,1.3908,57,Y,0,0,38
P_laevigata,1.843,1.3908,58,Y,0,0,38
P_laevigata,1.843,1.3908,59,Y,0,0,38
P_laevigata,1.843,1.3908,60,Y,0,0,38
P_bicolor,1.946,1.441,1,Z,0,0,37
P_bicolor,1.946,1.441,2,Z,0,0,37
P_bicolor,1.946,1.441,3,Z,0,0,37
P_bicolor,1.946,1.441,4,Z,0,0,37
P_bicolor,1.946,1.441,5,Z,0,0,37
P_bicolor,1.946,1.441,6,Z,0,0,37
P_bicolor,1.946,1.441,7,Z,0,0,37
P_bicolor,1.946,1.441,8,Z,0,0,37
P_bicolor,1.946,1.441,9,Z,0,0,37
P_bicolor,1.946,1.441,10,Z,1,1,37
P_bicolor,1.946,1.441,11,Z,1,1,37
P_bicolor,1.946,1.441,12,Z,1,1,37
P_bicolor,1.946,1.441,13,Z,2,1,37
P_bicolor,1.946,1.441,14,Z,2,1,37
P_bicolor,1.946,1.441,15,Z,1,1,37
P_bicolor,1.946,1.441,16,Z,0,0,37
P_bicolor,1.946,1.441,17,Z,1,1,37
P_bicolor,1.946,1.441,18,Z,0,0,37
P_bicolor,1.946,1.441,19,Z,1,1,37
P_bicolor,1.946,1.441,20,Z,1,1,37
P_bicolor,1.946,1.441,21,Z,1,1,37
P_bicolor,1.946,1.441,22,Z,0,0,37
P_bicolor,1.946,1.441,23,Z,1,1,37
P_bicolor,1.946,1.441,24,Z,0,0,37
P_bicolor,1.946,1.441,25,Z,1,1,37
P_bicolor,1.946,1.441,26,Z,2,1,37
P_bicolor,1.946,1.441,27,Z,2,1,37
P_bicolor,1.946,1.441,28,Z,2,1,37
P_bicolor,1.946,1.441,29,Z,2,1,37
P_bicolor,1.946,1.441,30,Z,2,1,37
P_bicolor,1.946,1.441,31,Z,0,0,37
P_bicolor,1.946,1.441,32,Z,1,1,37
P_bicolor,1.946,1.441,33,Z,2,1,37
P_bicolor,1.946,1.441,34,Z,2,1,37
P_bicolor,1.946,1.441,35,Z,3,1,37
P_bicolor,1.946,1.441,36,Z,3,1,37
P_bicolor,1.946,1.441,37,Z,3,1,37
P_bicolor,1.946,1.441,38,Z,1,1,37
P_bicolor,1.946,1.441,39,Z,2,1,37
P_bicolor,1.946,1.441,40,Z,2,1,37
P_bicolor,1.946,1.441,41,Z,3,1,37
P_bicolor,1.946,1.441,42,Z,3,1,37
P_bicolor,1.946,1.441,43,Z,2,1,37
P_bicolor,1.946,1.441,44,Z,2,1,37
P_bicolor,1.946,1.441,45,Z,3,1,37
P_bicolor,1.946,1.441,46,Z,5,1,37
P_bicolor,1.946,1.441,47,Z,3,1,37
P_bicolor,1.946,1.441,48,Z,3,1,37
P_bicolor,1.946,1.441,49,Z,2,1,37
P_bicolor,1.946,1.441,50,Z,3,1,37
P_bicolor,1.946,1.441,51,Z,4,1,37
P_bicolor,1.946,1.441,52,Z,5,1,37
P_bicolor,1.946,1.441,53,Z,3,1,37
P_bicolor,1.946,1.441,54,Z,2,1,37
P_bicolor,1.946,1.441,55,Z,3,1,37
P_bicolor,1.946,1.441,56,Z,1,1,37
P_bicolor,1.946,1.441,57,Z,2,1,37
P_bicolor,1.946,1.441,58,Z,4,1,37
P_bicolor,1.946,1.441,59,Z,3,1,37
P_bicolor,1.946,1.441,60,Z,5,1,37
P_flavicornis,1.744,0.454,1,AA,0,0,47
P_flavicornis,1.744,0.454,2,AA,0,0,47
P_flavicornis,1.744,0.454,3,AA,0,0,47
P_flavicornis,1.744,0.454,4,AA,0,0,47
P_flavicornis,1.744,0.454,5,AA,0,0,47
P_flavicornis,1.744,0.454,6,AA,0,0,47
P_flavicornis,1.744,0.454,7,AA,0,0,47
P_flavicornis,1.744,0.454,8,AA,0,0,47
P_flavicornis,1.744,0.454,9,AA,0,0,47
P_flavicornis,1.744,0.454,10,AA,0,0,47
P_flavicornis,1.744,0.454,11,AA,0,0,47
P_flavicornis,1.744,0.454,12,AA,0,0,47
P_flavicornis,1.744,0.454,13,AA,0,0,47
P_flavicornis,1.744,0.454,14,AA,0,0,47
P_flavicornis,1.744,0.454,15,AA,0,0,47
P_flavicornis,1.744,0.454,16,AA,0,0,47
P_flavicornis,1.744,0.454,17,AA,0,0,47
P_flavicornis,1.744,0.454,18,AA,0,0,47
P_flavicornis,1.744,0.454,19,AA,0,0,47
P_flavicornis,1.744,0.454,20,AA,0,0,47
P_flavicornis,1.744,0.454,21,AA,0,0,47
P_flavicornis,1.744,0.454,22,AA,0,0,47
P_flavicornis,1.744,0.454,23,AA,0,0,47
P_flavicornis,1.744,0.454,24,AA,0,0,47
P_flavicornis,1.744,0.454,25,AA,0,0,47
P_flavicornis,1.744,0.454,26,AA,0,0,47
P_flavicornis,1.744,0.454,27,AA,0,0,47
P_flavicornis,1.744,0.454,28,AA,0,0,47
P_flavicornis,1.744,0.454,29,AA,0,0,47
P_flavicornis,1.744,0.454,30,AA,0,0,47
P_flavicornis,1.744,0.454,31,AA,0,0,47
P_flavicornis,1.744,0.454,32,AA,0,0,47
P_flavicornis,1.744,0.454,33,AA,0,0,47
P_flavicornis,1.744,0.454,34,AA,0,0,47
P_flavicornis,1.744,0.454,35,AA,0,0,47
P_flavicornis,1.744,0.454,36,AA,1,1,47
P_flavicornis,1.744,0.454,37,AA,1,1,47
P_flavicornis,1.744,0.454,38,AA,1,1,47
P_flavicornis,1.744,0.454,39,AA,2,1,47
P_flavicornis,1.744,0.454,40,AA,1,1,47
P_flavicornis,1.744,0.454,41,AA,0,0,47
P_flavicornis,1.744,0.454,42,AA,0,0,47
P_flavicornis,1.744,0.454,43,AA,0,0,47
P_flavicornis,1.744,0.454,44,AA,0,0,47
P_flavicornis,1.744,0.454,45,AA,0,0,47
P_flavicornis,1.744,0.454,46,AA,0,0,47
P_flavicornis,1.744,0.454,47,AA,1,1,47
P_flavicornis,1.744,0.454,48,AA,1,1,47
P_flavicornis,1.744,0.454,49,AA,1,1,47
P_flavicornis,1.744,0.454,50,AA,1,1,47
P_flavicornis,1.744,0.454,51,AA,1,1,47
P_flavicornis,1.744,0.454,52,AA,1,1,47
P_flavicornis,1.744,0.454,53,AA,0,0,47
P_flavicornis,1.744,0.454,54,AA,0,0,47
P_flavicornis,1.744,0.454,55,AA,0,0,47
P_flavicornis,1.744,0.454,56,AA,0,0,47
P_flavicornis,1.744,0.454,57,AA,0,0,47
P_flavicornis,1.744,0.454,58,AA,0,0,47
P_flavicornis,1.744,0.454,59,AA,0,0,47
P_flavicornis,1.744,0.454,60,AA,0,0,47
P_bicolor,1.946,1.441,1,BB,1,1,111
P_bicolor,1.946,1.441,2,BB,2,1,111
P_bicolor,1.946,1.441,3,BB,4,1,111
P_bicolor,1.946,1.441,4,BB,5,1,111
P_bicolor,1.946,1.441,5,BB,5,1,111
P_bicolor,1.946,1.441,6,BB,4,1,111
P_bicolor,1.946,1.441,7,BB,3,1,111
P_bicolor,1.946,1.441,8,BB,3,1,111
P_bicolor,1.946,1.441,9,BB,4,1,111
P_bicolor,1.946,1.441,10,BB,4,1,111
P_bicolor,1.946,1.441,11,BB,5,1,111
P_bicolor,1.946,1.441,12,BB,6,1,111
P_bicolor,1.946,1.441,13,BB,5,1,111
P_bicolor,1.946,1.441,14,BB,5,1,111
P_bicolor,1.946,1.441,15,BB,6,1,111
P_bicolor,1.946,1.441,16,BB,6,1,111
P_bicolor,1.946,1.441,17,BB,6,1,111
P_bicolor,1.946,1.441,18,BB,8,1,111
P_bicolor,1.946,1.441,19,BB,9,1,111
P_bicolor,1.946,1.441,20,BB,10,1,111
P_bicolor,1.946,1.441,21,BB,10,1,111
P_bicolor,1.946,1.441,22,BB,10,1,111
P_bicolor,1.946,1.441,23,BB,10,1,111
P_bicolor,1.946,1.441,24,BB,8,1,111
P_bicolor,1.946,1.441,25,BB,7,1,111
P_bicolor,1.946,1.441,26,BB,5,1,111
P_bicolor,1.946,1.441,27,BB,5,1,111
P_bicolor,1.946,1.441,28,BB,4,1,111
P_bicolor,1.946,1.441,29,BB,4,1,111
P_bicolor,1.946,1.441,30,BB,4,1,111
P_bicolor,1.946,1.441,31,BB,4,1,111
P_bicolor,1.946,1.441,32,BB,4,1,111
P_bicolor,1.946,1.441,33,BB,6,1,111
P_bicolor,1.946,1.441,34,BB,8,1,111
P_bicolor,1.946,1.441,35,BB,8,1,111
P_bicolor,1.946,1.441,36,BB,6,1,111
P_bicolor,1.946,1.441,37,BB,7,1,111
P_bicolor,1.946,1.441,38,BB,8,1,111
P_bicolor,1.946,1.441,39,BB,6,1,111
P_bicolor,1.946,1.441,40,BB,6,1,111
P_bicolor,1.946,1.441,41,BB,5,1,111
P_bicolor,1.946,1.441,42,BB,5,1,111
P_bicolor,1.946,1.441,43,BB,5,1,111
P_bicolor,1.946,1.441,44,BB,6,1,111
P_bicolor,1.946,1.441,45,BB,8,1,111
P_bicolor,1.946,1.441,46,BB,6,1,111
P_bicolor,1.946,1.441,47,BB,5,1,111
P_bicolor,1.946,1.441,48,BB,7,1,111
P_bicolor,1.946,1.441,49,BB,7,1,111
P_bicolor,1.946,1.441,50,BB,9,1,111
P_bicolor,1.946,1.441,51,BB,8,1,111
P_bicolor,1.946,1.441,52,BB,9,1,111
P_bicolor,1.946,1.441,53,BB,9,1,111
P_bicolor,1.946,1.441,54,BB,9,1,111
P_bicolor,1.946,1.441,55,BB,10,1,111
P_bicolor,1.946,1.441,56,BB,13,1,111
P_bicolor,1.946,1.441,57,BB,9,1,111
P_bicolor,1.946,1.441,58,BB,6,1,111
P_bicolor,1.946,1.441,59,BB,6,1,111
P_bicolor,1.946,1.441,60,BB,6,1,111
P_furcata,1.851,2.684,1,CC,0,0,473
P_furcata,1.851,2.684,2,CC,0,0,473
P_furcata,1.851,2.684,3,CC,1,1,473
P_furcata,1.851,2.684,4,CC,1,1,473
P_furcata,1.851,2.684,5,CC,2,1,473
P_furcata,1.851,2.684,6,CC,2,1,473
P_furcata,1.851,2.684,7,CC,2,1,473
P_furcata,1.851,2.684,8,CC,2,1,473
P_furcata,1.851,2.684,9,CC,2,1,473
P_furcata,1.851,2.684,10,CC,2,1,473
P_furcata,1.851,2.684,11,CC,2,1,473
P_furcata,1.851,2.684,12,CC,2,1,473
P_furcata,1.851,2.684,13,CC,2,1,473
P_furcata,1.851,2.684,14,CC,2,1,473
P_furcata,1.851,2.684,15,CC,2,1,473
P_furcata,1.851,2.684,16,CC,1,1,473
P_furcata,1.851,2.684,17,CC,1,1,473
P_furcata,1.851,2.684,18,CC,1,1,473
P_furcata,1.851,2.684,19,CC,1,1,473
P_furcata,1.851,2.684,20,CC,1,1,473
P_furcata,1.851,2.684,21,CC,1,1,473
P_furcata,1.851,2.684,22,CC,1,1,473
P_furcata,1.851,2.684,23,CC,1,1,473
P_furcata,1.851,2.684,24,CC,0,0,473
P_furcata,1.851,2.684,25,CC,0,0,473
P_furcata,1.851,2.684,26,CC,0,0,473
P_furcata,1.851,2.684,27,CC,1,1,473
P_furcata,1.851,2.684,28,CC,0,0,473
P_furcata,1.851,2.684,29,CC,0,0,473
P_furcata,1.851,2.684,30,CC,0,0,473
P_furcata,1.851,2.684,31,CC,0,0,473
P_furcata,1.851,2.684,32,CC,1,1,473
P_furcata,1.851,2.684,33,CC,0,0,473
P_furcata,1.851,2.684,34,CC,1,1,473
P_furcata,1.851,2.684,35,CC,2,1,473
P_furcata,1.851,2.684,36,CC,2,1,473
P_furcata,1.851,2.684,37,CC,2,1,473
P_furcata,1.851,2.684,38,CC,2,1,473
P_furcata,1.851,2.684,39,CC,2,1,473
P_furcata,1.851,2.684,40,CC,2,1,473
P_furcata,1.851,2.684,41,CC,2,1,473
P_furcata,1.851,2.684,42,CC,0,0,473
P_furcata,1.851,2.684,43,CC,0,0,473
P_furcata,1.851,2.684,44,CC,1,1,473
P_furcata,1.851,2.684,45,CC,0,0,473
P_furcata,1.851,2.684,46,CC,1,1,473
P_furcata,1.851,2.684,47,CC,0,0,473
P_furcata,1.851,2.684,48,CC,1,1,473
P_furcata,1.851,2.684,49,CC,1,1,473
P_furcata,1.851,2.684,50,CC,2,1,473
P_furcata,1.851,2.684,51,CC,4,1,473
P_furcata,1.851,2.684,52,CC,4,1,473
P_furcata,1.851,2.684,53,CC,4,1,473
P_furcata,1.851,2.684,54,CC,4,1,473
P_furcata,1.851,2.684,55,CC,3,1,473
P_furcata,1.851,2.684,56,CC,3,1,473
P_furcata,1.851,2.684,57,CC,4,1,473
P_furcata,1.851,2.684,58,CC,3,1,473
P_furcata,1.851,2.684,59,CC,3,1,473
P_furcata,1.851,2.684,60,CC,3,1,473
P_flavicornis,1.744,0.454,1,DD,0,0,15
P_flavicornis,1.744,0.454,2,DD,0,0,15
P_flavicornis,1.744,0.454,3,DD,0,0,15
P_flavicornis,1.744,0.454,4,DD,0,0,15
P_flavicornis,1.744,0.454,5,DD,0,0,15
P_flavicornis,1.744,0.454,6,DD,0,0,15
P_flavicornis,1.744,0.454,7,DD,0,0,15
P_flavicornis,1.744,0.454,8,DD,0,0,15
P_flavicornis,1.744,0.454,9,DD,0,0,15
P_flavicornis,1.744,0.454,10,DD,0,0,15
P_flavicornis,1.744,0.454,11,DD,0,0,15
P_flavicornis,1.744,0.454,12,DD,0,0,15
P_flavicornis,1.744,0.454,13,DD,0,0,15
P_flavicornis,1.744,0.454,14,DD,0,0,15
P_flavicornis,1.744,0.454,15,DD,0,0,15
P_flavicornis,1.744,0.454,16,DD,0,0,15
P_flavicornis,1.744,0.454,17,DD,0,0,15
P_flavicornis,1.744,0.454,18,DD,0,0,15
P_flavicornis,1.744,0.454,19,DD,0,0,15
P_flavicornis,1.744,0.454,20,DD,0,0,15
P_flavicornis,1.744,0.454,21,DD,0,0,15
P_flavicornis,1.744,0.454,22,DD,0,0,15
P_flavicornis,1.744,0.454,23,DD,0,0,15
P_flavicornis,1.744,0.454,24,DD,0,0,15
P_flavicornis,1.744,0.454,25,DD,0,0,15
P_flavicornis,1.744,0.454,26,DD,0,0,15
P_flavicornis,1.744,0.454,27,DD,0,0,15
P_flavicornis,1.744,0.454,28,DD,0,0,15
P_flavicornis,1.744,0.454,29,DD,0,0,15
P_flavicornis,1.744,0.454,30,DD,0,0,15
P_flavicornis,1.744,0.454,31,DD,0,0,15
P_flavicornis,1.744,0.454,32,DD,0,0,15
P_flavicornis,1.744,0.454,33,DD,0,0,15
P_flavicornis,1.744,0.454,34,DD,0,0,15
P_flavicornis,1.744,0.454,35,DD,0,0,15
P_flavicornis,1.744,0.454,36,DD,0,0,15
P_flavicornis,1.744,0.454,37,DD,0,0,15
P_flavicornis,1.744,0.454,38,DD,0,0,15
P_flavicornis,1.744,0.454,39,DD,0,0,15
P_flavicornis,1.744,0.454,40,DD,0,0,15
P_flavicornis,1.744,0.454,41,DD,0,0,15
P_flavicornis,1.744,0.454,42,DD,0,0,15
P_flavicornis,1.744,0.454,43,DD,0,0,15
P_flavicornis,1.744,0.454,44,DD,0,0,15
P_flavicornis,1.744,0.454,45,DD,0,0,15
P_flavicornis,1.744,0.454,46,DD,0,0,15
P_flavicornis,1.744,0.454,47,DD,0,0,15
P_flavicornis,1.744,0.454,48,DD,0,0,15
P_flavicornis,1.744,0.454,49,DD,0,0,15
P_flavicornis,1.744,0.454,50,DD,0,0,15
P_flavicornis,1.744,0.454,51,DD,0,0,15
P_flavicornis,1.744,0.454,52,DD,0,0,15
P_flavicornis,1.744,0.454,53,DD,0,0,15
P_flavicornis,1.744,0.454,54,DD,0,0,15
P_flavicornis,1.744,0.454,55,DD,0,0,15
P_flavicornis,1.744,0.454,56,DD,0,0,15
P_flavicornis,1.744,0.454,57,DD,0,0,15
P_flavicornis,1.744,0.454,58,DD,0,0,15
P_flavicornis,1.744,0.454,59,DD,0,0,15
P_flavicornis,1.744,0.454,60,DD,0,0,15
P_flavicornis,1.744,0.454,1,EE,0,0,17
P_flavicornis,1.744,0.454,2,EE,0,0,17
P_flavicornis,1.744,0.454,3,EE,0,0,17
P_flavicornis,1.744,0.454,4,EE,0,0,17
P_flavicornis,1.744,0.454,5,EE,0,0,17
P_flavicornis,1.744,0.454,6,EE,0,0,17
P_flavicornis,1.744,0.454,7,EE,0,0,17
P_flavicornis,1.744,0.454,8,EE,0,0,17
P_flavicornis,1.744,0.454,9,EE,0,0,17
P_flavicornis,1.744,0.454,10,EE,0,0,17
P_flavicornis,1.744,0.454,11,EE,0,0,17
P_flavicornis,1.744,0.454,12,EE,0,0,17
P_flavicornis,1.744,0.454,13,EE,0,0,17
P_flavicornis,1.744,0.454,14,EE,0,0,17
P_flavicornis,1.744,0.454,15,EE,0,0,17
P_flavicornis,1.744,0.454,16,EE,0,0,17
P_flavicornis,1.744,0.454,17,EE,0,0,17
P_flavicornis,1.744,0.454,18,EE,0,0,17
P_flavicornis,1.744,0.454,19,EE,0,0,17
P_flavicornis,1.744,0.454,20,EE,0,0,17
P_flavicornis,1.744,0.454,21,EE,0,0,17
P_flavicornis,1.744,0.454,22,EE,0,0,17
P_flavicornis,1.744,0.454,23,EE,0,0,17
P_flavicornis,1.744,0.454,24,EE,0,0,17
P_flavicornis,1.744,0.454,25,EE,0,0,17
P_flavicornis,1.744,0.454,26,EE,0,0,17
P_flavicornis,1.744,0.454,27,EE,0,0,17
P_flavicornis,1.744,0.454,28,EE,0,0,17
P_flavicornis,1.744,0.454,29,EE,0,0,17
P_flavicornis,1.744,0.454,30,EE,0,0,17
P_flavicornis,1.744,0.454,31,EE,0,0,17
P_flavicornis,1.744,0.454,32,EE,0,0,17
P_flavicornis,1.744,0.454,33,EE,0,0,17
P_flavicornis,1.744,0.454,34,EE,0,0,17
P_flavicornis,1.744,0.454,35,EE,0,0,17
P_flavicornis,1.744,0.454,36,EE,0,0,17
P_flavicornis,1.744,0.454,37,EE,0,0,17
P_flavicornis,1.744,0.454,38,EE,0,0,17
P_flavicornis,1.744,0.454,39,EE,0,0,17
P_flavicornis,1.744,0.454,40,EE,0,0,17
P_flavicornis,1.744,0.454,41,EE,0,0,17
P_flavicornis,1.744,0.454,42,EE,0,0,17
P_flavicornis,1.744,0.454,43,EE,0,0,17
P_flavicornis,1.744,0.454,44,EE,0,0,17
P_flavicornis,1.744,0.454,45,EE,0,0,17
P_flavicornis,1.744,0.454,46,EE,0,0,17
P_flavicornis,1.744,0.454,47,EE,0,0,17
P_flavicornis,1.744,0.454,48,EE,0,0,17
P_flavicornis,1.744,0.454,49,EE,0,0,17
P_flavicornis,1.744,0.454,50,EE,0,0,17
P_flavicornis,1.744,0.454,51,EE,0,0,17
P_flavicornis,1.744,0.454,52,EE,0,0,17
P_flavicornis,1.744,0.454,53,EE,0,0,17
